noun_count,verb_count,adj_count,adv_count,pronoun_count,modal_count,complexity_verb_ratio,adj_adv_ratio,avg_sentence_length,avg_syllables_per_word,flesch_reading_ease,tfidf_cosine_similarity,sbert_prompt_adherence_similarity,mean_tfidf_score,std_tfidf_score,unique_word_ratio,window_repeat_count,num_grammatical_errors,lt_error_count,avg_dependency_distance,contrast_marker_ratio,addition_marker_ratio,cause_effect_marker_ratio,avg_adjacent_sentence_similarity,score,Task_Achievement,Cohesion,Vocabulary,Grammar
72,37,24,10,16,4,3.7,0.14977973568281938,22.6,1.6,48.54,0.37580497956844383,0.68400466,0.06057751337932503,0.05680595564653082,0.6475770925110133,51,13,30,2.4862385321100917,0.1,0.2,0.2,0.3731214106082916,4.0,2.0,1.0,1.0,1.0
105,45,43,18,24,8,3.4615384615384617,0.16666666666666666,24.4,1.6,46.71,0.5280821066768985,0.7426826,0.05280319817836642,0.05817784602672224,0.43989071038251365,161,21,28,2.6225352112676057,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.35810431838035583,6.0,6.5,5.5,5.0,5.0
75,44,34,9,8,1,4.888888888888889,0.16044776119402984,29.7,1.6,41.33,0.33382281473802294,0.65110016,0.04992623245696366,0.06495214167851884,0.5597014925373134,130,17,16,2.419230769230769,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4174604117870331,4.5,4.0,4.0,3.5,4.0
78,60,32,16,16,3,3.1578947368421053,0.16271186440677965,14.8,1.7,47.99,0.2963244837872596,0.66511667,0.051681953169841956,0.05145993249821142,0.6440677966101694,44,31,32,2.1792114695340503,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.2515169382095337,5.5,6.0,6.0,5.5,5.5
79,58,33,16,17,3,2.9,0.16723549488054607,14.6,1.7,48.2,0.35864497318674327,0.6154999,0.05211680303793995,0.05101948429056084,0.6518771331058021,41,29,37,2.1094890510948905,0.1,0.15,0.05,0.26945433020591736,5.5,5.5,5.0,5.5,5.0
111,61,37,24,25,10,2.9047619047619047,0.15404040404040403,18.8,1.7,43.93,0.43962884089753224,0.7658165,0.04501885751737549,0.05787613112373484,0.47474747474747475,136,39,37,2.462962962962963,0.0,0.09523809523809523,0.14285714285714285,0.3516407907009125,6.5,6.5,6.0,6.0,6.0
132,61,59,26,10,5,3.210526315789474,0.18763796909492272,24.2,1.7,38.45,0.4983512979131006,0.5147302,0.030981248008992893,0.0551376665429838,0.5452538631346578,152,27,29,2.6817155756207676,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.2969808280467987,6.5,6.5,6.5,6.0,6.5
148,76,78,34,22,16,3.4545454545454546,0.20817843866171004,24.5,1.7,38.15,0.43237682700509295,0.7065064,0.03836569484419771,0.049649585427651355,0.4758364312267658,164,35,29,2.555984555984556,0.18181818181818182,0.13636363636363635,0.09090909090909091,0.43030017614364624,7.5,8.0,8.0,7.5,7.5
86,58,33,15,12,9,3.8666666666666667,0.14860681114551083,21.0,1.8,33.24,0.4403722297532889,0.64000595,0.04857160918489391,0.06144727908006427,0.5077399380804953,96,29,21,2.4854368932038833,0.13333333333333333,0.2,0.06666666666666667,0.26464036107063293,4.5,4.5,4.5,4.0,4.0
79,36,42,15,7,1,2.5714285714285716,0.22007722007722008,17.3,1.8,37.0,0.30442663196539066,0.6147059,0.05691285675624512,0.056313259061250696,0.6061776061776062,52,19,17,2.4153225806451615,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.29224202036857605,7.0,7.0,6.0,6.0,6.0
67,48,30,21,18,6,3.2,0.18545454545454546,18.3,1.7,44.44,0.3607034552344584,0.76526314,0.05430694360625765,0.056109864121707764,0.6,60,20,19,2.326923076923077,0.13333333333333333,0.13333333333333333,0.0,0.4189836084842682,5.0,4.0,4.0,4.0,4.0
95,57,39,28,25,5,3.1666666666666665,0.19142857142857142,19.4,1.7,43.32,0.4160099450848802,0.7605183,0.05408462009953984,0.05698853722338634,0.4657142857142857,131,28,22,2.3682634730538923,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.40126684308052063,6.5,7.0,7.0,6.5,6.5
144,75,73,30,17,21,3.9473684210526314,0.18230088495575222,29.6,1.5,49.89,0.4591963938004842,0.0726084,0.03361431832081573,0.059158323450352296,0.384070796460177,301,38,24,2.6684981684981683,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.3968065679073334,2.5,2.5,2.0,2.0,2.0
122,71,41,28,21,5,2.730769230769231,0.16953316953316952,15.7,1.7,47.08,0.3644197006756853,0.7475799,0.042798357144082706,0.05476512120103159,0.5110565110565111,80,36,39,2.3697916666666665,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.30268993973731995,6.5,7.0,7.0,6.5,6.5
66,52,40,16,16,2,3.7142857142857144,0.1951219512195122,20.5,1.6,50.67,0.4071781571622748,0.7556213,0.04942142877754532,0.06138975893265602,0.5644599303135889,86,24,20,2.4744525547445257,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.3424930274486542,7.5,7.0,7.0,6.5,6.5
92,48,30,18,12,11,3.0,0.15047021943573669,19.8,1.8,34.46,0.47312582151656674,0.17734951,0.04134283682032607,0.05892467220025036,0.6081504702194357,94,24,18,2.414473684210526,0.0625,0.0625,0.1875,0.3415287733078003,2.0,2.0,2.0,3.0,3.0
98,51,42,18,11,6,3.642857142857143,0.17543859649122806,24.2,1.9,21.53,0.42391662047653,0.6019251,0.03982680283180758,0.0549738183781325,0.6374269005847953,97,31,22,2.674772036474164,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2974529266357422,8.0,8.0,8.5,8.0,8.0
86,48,42,16,18,11,3.4285714285714284,0.19141914191419143,21.6,1.6,49.55,0.24449580137027913,0.65705043,0.059899199476950174,0.050842161718335416,0.5379537953795379,75,26,22,2.769491525423729,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.4172539710998535,6.5,6.0,5.0,5.5,5.5
63,36,35,11,11,1,3.0,0.19491525423728814,18.2,1.9,27.62,0.3629405510552007,0.5759386,0.057543661337738417,0.060677294211712,0.614406779661017,54,20,21,2.1422222222222222,0.0,0.25,0.0,0.3274991512298584,5.0,4.0,3.0,3.5,3.5
104,80,40,9,30,3,5.714285714285714,0.129973474801061,26.8,1.7,35.81,0.2429320583265684,0.73651195,0.04889748087304992,0.05385203482947519,0.5039787798408488,125,25,22,2.601092896174863,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.35436713695526123,7.5,8.0,8.0,7.5,7.5
89,65,36,19,16,7,3.4210526315789473,0.16566265060240964,17.4,1.7,45.35,0.2955065189431277,0.8288431,0.048613345457168534,0.054629078578625985,0.5692771084337349,60,33,31,2.407523510971787,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.44029903411865234,5.0,5.0,5.0,5.0,4.0
78,40,23,4,20,5,3.3333333333333335,0.10756972111553785,20.9,1.6,50.26,0.23222173239927849,0.78136814,0.057524879293406994,0.06359111131871767,0.545816733067729,84,16,15,2.1352459016393444,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.44516295194625854,5.5,5.5,5.0,5.5,5.0
67,48,24,18,23,8,3.6923076923076925,0.14840989399293286,21.8,1.5,57.81,0.35158618514673806,0.7222508,0.05512155797693346,0.05564695114153996,0.5830388692579506,62,25,17,2.4962962962962965,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3611204922199249,4.0,4.0,3.0,3.5,3.5
165,102,53,26,15,20,5.1,0.1369150779896014,28.7,1.7,33.88,0.2260174228257588,0.7861707,0.036474853770331335,0.05245205139452765,0.42634315424610053,237,43,24,2.7324955116696588,0.1,0.2,0.0,0.47116750478744507,6.5,6.5,7.0,7.0,6.5
109,38,22,4,0,0,2.923076923076923,0.10569105691056911,14.4,2.0,23.02,0.10317506768666221,-0.15526472,0.06268373902736782,0.0648138115092906,0.5121951219512195,90,22,33,2.9159663865546217,0.0,0.07692307692307693,0.0,0.3341861963272095,1.0,2.0,1.0,1.0,1.0
70,46,33,12,16,6,4.181818181818182,0.16728624535315986,24.0,1.7,38.66,0.24448666330679278,0.7020011,0.055209869414604894,0.05727987642508414,0.5947955390334573,71,18,16,2.546511627906977,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.4912649989128113,8.0,8.0,8.0,7.5,7.0
73,53,32,10,26,6,4.818181818181818,0.14334470989761092,26.6,1.5,52.94,0.3392241831062694,0.79447854,0.05889638246688975,0.04807871621750198,0.5972696245733788,71,20,20,2.462897526501767,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.33028656244277954,6.5,7.0,7.0,6.5,6.0
87,65,29,16,15,6,5.0,0.1393188854489164,24.6,1.6,46.51,0.25124396023715123,0.753168,0.05102604248998906,0.05404817171989143,0.5634674922600619,84,25,27,2.769968051118211,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.4210025370121002,6.0,6.0,6.0,5.5,5.5
90,41,30,12,8,9,2.7333333333333334,0.1590909090909091,17.5,1.7,45.25,0.33369270598996736,0.7302246,0.0597525220197593,0.05644814318500599,0.5606060606060606,72,23,27,2.280632411067194,0.13333333333333333,0.2,0.06666666666666667,0.37988948822021484,6.5,6.5,6.5,6.0,6.0
71,38,17,9,10,7,2.7142857142857144,0.12682926829268293,14.6,1.6,56.66,0.2785576259306198,0.78959,0.07351612010019512,0.05605701233942313,0.5756097560975609,45,23,26,2.1968911917098444,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.36714667081832886,2.5,3.5,2.5,2.5,2.0
84,46,38,18,18,9,3.2857142857142856,0.18360655737704917,21.7,1.6,49.45,0.1900661425968121,0.79447997,0.05405680775809471,0.05284077260307713,0.580327868852459,83,24,40,2.4470989761092152,0.0,0.21428571428571427,0.07142857142857142,0.33822253346443176,4.5,4.0,3.5,3.5,3.5
66,38,23,18,21,8,3.1666666666666665,0.16942148760330578,20.1,1.6,51.07,0.21780157768911873,0.6153049,0.05899186843763626,0.05968427748882762,0.5950413223140496,84,18,46,2.4420600858369097,0.0,0.16666666666666666,0.08333333333333333,0.30674606561660767,6.5,6.0,5.5,5.5,5.0
62,39,23,17,21,8,3.25,0.17167381974248927,19.4,1.7,43.32,0.3184543589770717,0.79711163,0.06187284092216788,0.06263936095392603,0.5622317596566524,82,18,42,2.5401785714285716,0.0,0.16666666666666666,0.08333333333333333,0.38540077209472656,6.0,5.0,4.0,4.0,4.0
96,59,30,18,26,11,3.2777777777777777,0.1293800539083558,20.6,1.5,59.03,0.3070220957421358,0.5348224,0.051534588049540586,0.053279374330688634,0.49595687331536387,129,28,58,2.2344632768361583,0.0,0.16666666666666666,0.1111111111111111,0.33239519596099854,5.5,5.5,5.0,5.0,5.0
77,77,16,24,26,6,4.8125,0.12195121951219512,20.4,1.5,59.23,0.3750005286706142,0.84958494,0.059972562042396836,0.0612881144965437,0.4176829268292683,101,35,25,2.888535031847134,0.125,0.125,0.1875,0.5076898336410522,8.5,8.0,8.5,7.5,7.5
102,61,42,19,25,9,4.066666666666666,0.16486486486486487,24.6,1.7,38.05,0.2600714754642598,0.7902635,0.04303331248564188,0.05415554460743987,0.5702702702702702,102,33,22,2.46927374301676,0.06666666666666667,0.2,0.2,0.4720315635204315,6.5,7.0,6.5,6.0,6.0
85,43,25,12,8,8,3.909090909090909,0.13653136531365315,22.7,1.6,48.43,0.29505079329774686,0.81544125,0.05349903772465653,0.060611885591475186,0.5645756457564576,93,17,26,2.438202247191011,0.0,0.2727272727272727,0.18181818181818182,0.4785022735595703,5.5,5.0,5.0,5.0,5.0
76,50,28,16,14,7,7.142857142857143,0.1660377358490566,17.1,1.7,45.66,0.27969143514892125,0.8141298,0.0608595681014965,0.0540243419838752,0.5471698113207547,93,19,38,2.7142857142857144,0.2857142857142857,0.2857142857142857,0.0,0.5858807563781738,5.5,5.5,5.0,5.5,5.0
97,61,30,21,26,4,5.083333333333333,0.1457142857142857,29.3,1.5,50.2,0.318168792880733,0.7758363,0.05193302778324716,0.057996264413068356,0.47714285714285715,131,25,32,2.5545722713864305,0.08333333333333333,0.25,0.16666666666666666,0.4955895245075226,7.5,7.0,6.5,6.0,6.0
102,61,42,19,25,9,4.066666666666666,0.16486486486486487,24.6,1.7,38.05,0.2600714754642598,0.7902635,0.04303331248564188,0.05415554460743987,0.5702702702702702,102,33,22,2.46927374301676,0.06666666666666667,0.2,0.2,0.4720315635204315,7.0,7.0,7.0,6.5,6.5
119,69,39,23,19,7,3.8333333333333335,0.15012106537530268,21.9,1.6,49.25,0.2657726409193206,0.735717,0.03963173755194134,0.05454154310311168,0.5326876513317191,148,36,25,2.265,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.40030619502067566,7.0,7.5,7.0,7.0,6.5
118,66,38,25,19,7,3.6666666666666665,0.15555555555555556,21.5,1.6,49.65,0.26438441156680514,0.7349933,0.04220069886863658,0.054185626757232645,0.5259259259259259,131,35,27,2.2627551020408165,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.4179181158542633,7.5,7.5,7.0,7.0,7.5
74,61,21,12,13,1,5.545454545454546,0.12692307692307692,23.8,1.6,47.32,0.29014539373634535,0.72384477,0.055820398396000434,0.05996242589226146,0.5769230769230769,77,18,23,2.7265625,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.3479878902435303,6.5,6.5,5.5,5.5,6.0
81,58,19,13,13,1,5.2727272727272725,0.12213740458015267,24.0,1.6,47.12,0.2998202592048972,0.70819116,0.05557350942122764,0.061326178089800044,0.5610687022900763,80,19,25,2.6964980544747084,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.3552042841911316,4.5,4.5,4.5,4.0,4.0
108,53,34,16,11,5,4.818181818181818,0.14705882352941177,30.8,1.7,31.75,0.3150285988570549,0.7935761,0.05061884742378341,0.06303713189784285,0.45588235294117646,164,23,28,2.748502994011976,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.6191433668136597,6.0,6.5,7.0,6.5,6.0
83,43,23,18,19,4,3.0714285714285716,0.15891472868217055,18.4,1.6,52.8,0.26020603399007197,0.77455455,0.05702957381648365,0.050612065742096854,0.6744186046511628,39,23,49,2.3008130081300813,0.14285714285714285,0.14285714285714285,0.0,0.36194196343421936,3.5,3.5,3.0,3.0,3.0
70,47,16,7,27,10,3.357142857142857,0.09126984126984126,18.0,1.4,70.13,0.22909286506532253,0.8083492,0.0629558912626717,0.06155074118009287,0.5198412698412699,61,23,23,2.3625,0.0,0.14285714285714285,0.07142857142857142,0.3591764569282532,5.0,5.0,5.0,5.0,5.0
74,46,28,6,8,9,3.8333333333333335,0.13127413127413126,21.6,1.7,41.09,0.3735964366557478,0.7852668,0.0596225225872712,0.0625127296436055,0.525096525096525,75,21,21,2.3413654618473894,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5423608422279358,7.0,7.0,7.0,7.0,7.0
77,51,18,12,8,2,3.4,0.10989010989010989,17.1,1.7,45.66,0.20217838449767964,0.7353257,0.049840927205044704,0.065365424592044,0.5457875457875457,97,22,23,2.285171102661597,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.38761550188064575,6.5,6.5,6.0,6.0,6.0
84,35,31,18,16,12,2.6923076923076925,0.17073170731707318,18.9,1.5,60.75,0.25860180749870476,0.60041195,0.0564388546122097,0.06331587711134073,0.4912891986062718,118,27,23,2.5448028673835124,0.0,0.07692307692307693,0.15384615384615385,0.44468799233436584,2.5,3.0,3.0,2.0,2.0
46,23,10,4,10,2,4.6,0.10606060606060606,26.4,1.6,44.68,0.3730527695811581,0.7186406,0.08959230195286526,0.06227344004909732,0.6439393939393939,58,9,17,3.3858267716535435,0.2,0.2,0.2,0.36107873916625977,4.0,3.0,2.0,2.0,2.0
94,54,22,17,18,5,4.909090909090909,0.1196319018404908,29.6,1.8,24.51,0.3435223475534634,0.7701547,0.04536383816989941,0.05541053432967693,0.6012269938650306,89,18,13,2.5714285714285716,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.4478851854801178,7.5,7.5,8.0,7.0,7.5
74,47,24,19,15,8,4.2727272727272725,0.15087719298245614,25.7,1.6,45.39,0.39758800904554337,0.66023374,0.059818310106687166,0.05360394275802868,0.5473684210526316,99,18,15,2.5770609318996414,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.4703908860683441,7.0,7.0,7.0,7.0,7.0
73,38,25,10,13,7,3.1666666666666665,0.15021459227467812,19.3,1.7,43.43,0.27238382555671475,0.7161344,0.06235039117967831,0.057503680960940565,0.6094420600858369,49,18,15,2.646017699115044,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5257003903388977,5.0,5.0,5.0,5.0,4.5
76,42,25,26,12,6,2.625,0.1881918819188192,15.9,1.7,46.88,0.3476181780869899,0.6086972,0.05606727524989528,0.062044078194937125,0.5350553505535055,89,24,22,2.3946360153256707,0.0625,0.1875,0.125,0.42492151260375977,7.5,8.5,8.0,7.0,7.0
81,56,21,16,13,4,3.2941176470588234,0.12714776632302405,17.1,1.7,45.66,0.3355266724338983,0.7090765,0.04810799279584015,0.058029640796523736,0.6116838487972509,60,23,21,2.3129496402877696,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.2792953848838806,7.5,7.0,6.5,7.0,6.5
75,56,27,21,15,14,4.666666666666667,0.16901408450704225,23.7,1.8,30.5,0.2344131899141197,0.7453266,0.061177805593947594,0.04551076346405591,0.6126760563380281,56,23,16,2.5018050541516246,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.44356995820999146,8.0,8.0,8.0,8.0,8.0
72,45,25,8,16,3,5.0,0.12643678160919541,29.0,1.7,33.58,0.33989435039711297,0.7227125,0.054832505484234705,0.06471198456729571,0.5402298850574713,94,19,15,2.375494071146245,0.0,0.1111111111111111,0.2222222222222222,0.4316630959510803,5.0,4.0,3.0,3.0,3.0
72,45,26,9,16,3,5.0,0.13257575757575757,29.3,1.7,33.28,0.33604730204069794,0.7413757,0.05395518217833057,0.0646609379584262,0.5416666666666666,95,19,19,2.375,0.0,0.1111111111111111,0.2222222222222222,0.43094104528427124,5.0,5.0,5.0,5.0,5.0
70,42,29,27,11,3,3.5,0.21374045801526717,21.8,1.7,40.89,0.31744967860373,0.74454176,0.05772355134648148,0.05438106100519503,0.6145038167938931,56,22,16,2.49003984063745,0.3333333333333333,0.25,0.25,0.5293713808059692,7.5,8.0,8.5,7.5,7.0
91,49,41,25,15,6,4.083333333333333,0.2082018927444795,22.5,1.7,40.18,0.34416333589395115,0.6921467,0.04711268645694876,0.056963809994821944,0.5741324921135647,96,22,18,2.662379421221865,0.25,0.25,0.16666666666666666,0.5786976218223572,7.0,7.0,7.0,6.5,6.5
92,51,40,24,15,6,4.25,0.20189274447949526,22.5,1.7,40.18,0.3397198523557344,0.6978661,0.04753116413240399,0.05661509790272744,0.5741324921135647,96,23,22,2.6784565916398715,0.25,0.16666666666666666,0.16666666666666666,0.5662128925323486,6.0,6.5,6.0,6.0,6.0
71,46,30,19,18,5,3.5384615384615383,0.1781818181818182,21.1,1.6,50.06,0.2871629686672398,0.7826057,0.0591218806675491,0.055529727126586326,0.5636363636363636,71,21,20,2.553030303030303,0.15384615384615385,0.15384615384615385,0.0,0.5156251788139343,7.5,7.5,7.0,7.0,7.0
66,48,25,16,11,4,3.4285714285714284,0.15413533834586465,19.0,1.6,52.19,0.3577374075492141,0.76708996,0.050490333289129594,0.058947626159963205,0.631578947368421,61,22,16,2.3320158102766797,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.33729785680770874,6.0,6.0,6.0,6.0,5.5
54,58,30,12,25,7,4.461538461538462,0.14736842105263157,21.9,1.6,49.25,0.36603176551012984,0.6938609,0.052597762332167564,0.0600241797048587,0.5578947368421052,85,27,18,2.5,0.0,0.07692307692307693,0.3076923076923077,0.2941807508468628,6.5,7.0,7.0,6.5,6.0
59,49,21,10,17,6,3.769230769230769,0.125,19.1,1.7,43.63,0.2898160678304319,0.58301365,0.05801380036887359,0.058626956728077384,0.6008064516129032,67,23,17,2.476793248945148,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.40955066680908203,5.0,4.0,4.0,3.0,3.0
86,62,38,19,23,10,4.133333333333334,0.1623931623931624,23.4,1.8,30.8,0.3611201077535232,0.7394022,0.04731218694460053,0.05575975743676503,0.5327635327635327,103,27,23,2.572700296735905,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.37539294362068176,6.0,6.0,6.0,5.5,5.5
66,45,25,11,16,6,3.2142857142857144,0.13846153846153847,18.6,1.7,44.14,0.3554536711450912,0.77594435,0.05533465783955526,0.06592027798171632,0.5269230769230769,89,20,16,2.2570281124497993,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.4424033761024475,6.5,6.5,7.0,6.5,6.5
111,57,37,18,19,11,4.384615384615385,0.1506849315068493,27.9,1.7,34.7,0.3439822946259547,0.6738026,0.04661887314637617,0.055836242330294564,0.5232876712328767,139,26,16,2.583098591549296,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.41385117173194885,5.5,6.0,6.0,5.5,5.5
86,73,31,17,18,8,3.1739130434782608,0.1329639889196676,15.8,1.5,63.9,0.2807335655622831,0.7452176,0.04609448700815392,0.06273678608329558,0.4626038781163435,126,37,40,2.335294117647059,0.043478260869565216,0.08695652173913043,0.0,0.44869187474250793,6.0,6.0,5.5,6.0,6.0
63,50,32,19,15,7,3.8461538461538463,0.17770034843205576,22.1,1.6,49.04,0.3232314296007172,0.76448095,0.05603209382713922,0.05337066997370818,0.5888501742160279,67,26,21,2.369565217391304,0.0,0.07692307692307693,0.15384615384615385,0.36805275082588196,5.0,5.0,5.0,5.0,5.0
117,73,29,30,22,10,4.5625,0.13849765258215962,26.8,1.6,44.27,0.286619959214035,0.79272735,0.041684317739216555,0.049817937907107895,0.5492957746478874,125,33,32,2.762019230769231,0.1875,0.1875,0.0625,0.31290924549102783,5.0,5.0,4.0,3.0,3.0
62,58,16,14,31,8,5.2727272727272725,0.11029411764705882,24.8,1.5,54.76,0.4434499346938802,0.8055612,0.062048480367671466,0.06853462359327027,0.4338235294117647,129,22,18,2.7519083969465647,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.4036131501197815,4.0,3.0,2.0,2.5,2.0
84,52,33,18,14,13,5.777777777777778,0.1608832807570978,21.5,1.8,32.73,0.3115599594902463,0.74407464,0.044420917231599105,0.0559358822995575,0.5993690851735016,128,26,27,2.901898734177215,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.45400404930114746,7.0,7.0,7.0,6.5,6.5
85,51,37,17,9,9,3.4,0.17532467532467533,20.3,1.7,42.41,0.35263782721016795,0.7176591,0.05175068757147247,0.053069500001275124,0.5974025974025974,82,29,16,2.5665529010238908,0.06666666666666667,0.2,0.06666666666666667,0.4024667739868164,6.5,6.5,6.0,6.0,6.0
71,41,27,17,10,7,3.727272727272727,0.16793893129770993,23.7,1.5,55.88,0.3808780964937825,0.7626806,0.05904695781469046,0.06394696512413815,0.5114503816793893,104,21,14,2.2490118577075098,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.4896150529384613,6.0,6.0,6.5,6.0,5.5
91,55,36,24,13,6,3.9285714285714284,0.1875,24.5,1.6,46.61,0.40091688583244606,0.7010981,0.04877439329649772,0.05319202846190293,0.603125,70,19,18,2.425324675324675,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.3746606409549713,7.5,8.0,8.0,7.0,7.0
77,48,25,11,6,5,4.0,0.13333333333333333,22.0,1.6,49.15,0.31039372228015233,0.64583546,0.05034272716779653,0.0653324644395432,0.5518518518518518,95,24,15,2.9302325581395348,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.4181106686592102,8.0,8.0,8.0,7.0,7.0
75,48,39,14,17,3,3.2,0.1815068493150685,19.4,1.6,51.78,0.17788356857512638,0.61702913,0.05407163458331189,0.056667695017903835,0.565068493150685,60,30,20,2.358156028368794,0.0,0.13333333333333333,0.13333333333333333,0.4107571542263031,7.0,7.0,7.0,6.5,6.5
62,43,36,17,12,7,3.5833333333333335,0.19557195571955718,22.7,1.7,39.97,0.16085807213701053,0.6812499,0.054343704925967025,0.05607426067750859,0.6088560885608856,68,19,18,2.6273764258555135,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.33606424927711487,5.5,5.5,5.5,5.5,5.5
80,49,42,18,17,8,2.7222222222222223,0.18867924528301888,17.7,1.6,53.51,0.2249724208625963,0.64351934,0.05688801239885743,0.05633835687667731,0.4968553459119497,69,25,29,2.1311475409836067,0.05555555555555555,0.1111111111111111,0.0,0.4205966889858246,7.5,8.0,8.5,7.5,7.0
69,48,24,15,34,6,3.0,0.13541666666666666,18.1,1.6,53.1,0.10021613168004256,0.19084522,0.057479480352932474,0.05876109337915356,0.5173611111111112,80,24,23,2.1245421245421245,0.1875,0.1875,0.0625,0.33818548917770386,5.2,5.5,5.0,5.5,5.0
73,40,24,13,6,4,4.444444444444445,0.16444444444444445,20.2,1.8,34.05,0.3865036009711787,0.46082455,0.06276317643769411,0.05095813375575267,0.68,44,16,20,2.7534246575342465,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.34778234362602234,2.5,3.0,2.0,2.5,2.0
79,46,16,18,6,6,2.5555555555555554,0.1349206349206349,14.0,1.5,65.73,0.4698753265284653,0.49565604,0.06719977930860717,0.07012953675182403,0.42857142857142855,82,31,30,2.1495726495726495,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.40257716178894043,5.0,5.0,4.5,4.0,4.0
74,42,26,15,19,8,3.230769230769231,0.14335664335664336,22.0,1.5,57.61,0.33728122773482094,0.67189294,0.054367142982347835,0.05983445058120988,0.541958041958042,77,23,19,2.230769230769231,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.26036062836647034,7.0,7.0,7.0,6.5,6.0
91,43,26,18,14,2,3.0714285714285716,0.15331010452961671,20.4,1.6,50.77,0.48872745883443147,0.7011071,0.0515148306972156,0.05712601842900327,0.5958188153310104,82,23,23,2.8339350180505414,0.0,0.21428571428571427,0.2857142857142857,0.3370039761066437,7.5,6.5,6.0,6.0,6.0
73,46,29,14,21,6,3.5384615384615383,0.14930555555555555,21.9,1.6,49.25,0.42897745099326934,0.7350288,0.05278044498589027,0.05690624757119009,0.5798611111111112,78,26,19,2.1594202898550723,0.0,0.15384615384615385,0.15384615384615385,0.34410205483436584,7.0,7.0,7.0,6.5,6.5
80,37,28,14,12,8,3.0833333333333335,0.1596958174904943,20.3,1.6,50.87,0.4670250483302336,0.7591071,0.057890639669196324,0.06199127715257865,0.5285171102661597,82,23,15,2.4163424124513617,0.08333333333333333,0.08333333333333333,0.25,0.4340856671333313,7.5,8.0,7.5,7.0,7.0
88,49,20,15,17,6,2.7222222222222223,0.1174496644295302,16.5,1.5,63.19,0.4204930528066861,0.6701221,0.0558990107683483,0.05696250825510089,0.5369127516778524,65,29,36,2.0821428571428573,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.3532525599002838,6.0,5.0,4.0,5.0,4.0
74,51,18,19,14,6,3.0,0.13553113553113552,16.1,1.5,63.59,0.4940215816014032,0.70294976,0.054698985838751595,0.06403295659090197,0.5201465201465202,67,27,24,2.2364341085271318,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.3464873433113098,7.5,6.5,6.0,6.0,6.0
67,45,21,16,10,9,4.090909090909091,0.14741035856573706,19.2,1.6,51.99,0.4194217326123474,0.6324662,0.057701264981119445,0.06052744016217467,0.5776892430278885,65,20,13,2.556,0.18181818181818182,0.2727272727272727,0.0,0.4251948893070221,7.0,6.5,6.0,6.0,6.0
76,48,32,24,20,7,3.4285714285714284,0.18122977346278318,20.7,1.6,50.46,0.4085338404720654,0.5659063,0.048415717017552165,0.062185998986105495,0.5242718446601942,103,18,17,2.45,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.43625780940055847,7.0,7.5,8.0,7.0,6.5
